facility_name,facility_code,unit_code,power_mw,emissions_t,timestamp,lat,lon
Adelaide Desalination,ADP,ADPBA1,0.023,0.0,2026-05-09 14:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.126,0.0,2026-05-09 14:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.007,0.0,2026-05-09 15:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.036,0.0,2026-05-09 15:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.0,0.0,2026-05-09 15:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.09,0.0,2026-05-09 15:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-09 15:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.0,0.0,2026-05-09 15:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-09 15:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.067,0.0,2026-05-09 15:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.071,0.0,2026-05-09 15:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.009,0.0,2026-05-09 15:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.623,0.0,2026-05-09 15:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.009,0.0,2026-05-09 15:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.049,0.0,2026-05-09 16:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-09 16:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-09 16:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.082,0.0,2026-05-09 16:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-09 16:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.055,0.0,2026-05-09 16:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.029,0.0,2026-05-09 16:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.001,0.0,2026-05-09 16:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-09 16:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.01,0.0,2026-05-09 16:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.001,0.0,2026-05-09 16:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.026,0.0,2026-05-09 16:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.028,0.0,2026-05-09 17:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.04,0.0,2026-05-09 17:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.051,0.0,2026-05-09 17:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.001,0.0,2026-05-09 17:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.017,0.0,2026-05-09 17:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.076,0.0,2026-05-09 17:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.845,0.0,2026-05-09 17:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.2,0.0,2026-05-09 17:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.044,0.0,2026-05-09 17:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.023,0.0,2026-05-09 17:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.049,0.0,2026-05-09 17:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,4.956,0.0,2026-05-09 17:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.234,0.0,2026-05-09 18:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,4.778,0.0,2026-05-09 18:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.138,0.0,2026-05-09 18:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-09 18:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.0,0.0,2026-05-09 18:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,4.774,0.0,2026-05-09 18:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,6.016,0.0,2026-05-09 18:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.185,0.0,2026-05-09 18:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,4.734,0.0,2026-05-09 18:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.358,0.0,2026-05-09 18:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,4.63,0.0,2026-05-09 18:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.295,0.0,2026-05-09 18:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.11,0.0,2026-05-09 19:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.804,0.0,2026-05-09 19:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.227,0.0,2026-05-09 19:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,4.83,0.0,2026-05-09 19:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.116,0.0,2026-05-09 19:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.093,0.0,2026-05-09 19:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.004,0.0,2026-05-09 19:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.008,0.0,2026-05-09 19:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,4.851,0.0,2026-05-09 19:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.889,0.0,2026-05-09 19:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-09 19:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.011,0.0,2026-05-09 19:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-09 20:00:00+10:00,-35.100751,138.483357
